id, name, address, status
5209,name61903,address83016,status50277,
39408,name56255,address38893,status76189,
95897,name68227,address13360,status65040,
30137,name80237,address7477,status7584,
40551,name43295,address54627,status82998,
89754,name5194,address19231,status62460,
9901,name8562,address85159,status90983,
74956,name71053,address60200,status43730,
12682,name16765,address70726,status16560,
26382,name55556,address40213,status79353,
91129,name78462,address41318,status57167,
95111,name24547,address91306,status61477,
87059,name7008,address42701,status41695,
64726,name78863,address42632,status70356,
61229,name19280,address8372,status96222,
42905,name17353,address77561,status70754,
34687,name10263,address88068,status43990,
45519,name89072,address15095,status27828,
58978,name38071,address28730,status90394,
53565,name24763,address24367,status11322,
35027,name96525,address48547,status30629,
64646,name24476,address43776,status31183,
16205,name71438,address46304,status18207,
3901,name41340,address81590,status29650,
66123,name59523,address81049,status82279,
18468,name69990,address47516,status40131,
16847,name91792,address39725,status45650,
9168,name23346,address75002,status91714,
96957,name73404,address41249,status36127,
97787,name52520,address68626,status10391,
32276,name27697,address20130,status74044,
34423,name80929,address86127,status37640,
86157,name71271,address78923,status64986,
1459,name7367,address72775,status70526,
46745,name73356,address59549,status28523,
49526,name86777,address71610,status84998,
24389,name5789,address53734,status16837,
10816,name16420,address81489,status96781,
983,name31786,address82716,status77020,
93229,name99786,address82145,status23971,
67888,name28885,address54977,status4875,
5215,name8584,address5529,status73193,
27443,name26814,address98252,status66656,
454,name94636,address97250,status90136,
61321,name49929,address92954,status32991,
26904,name75169,address34677,status52874,
33007,name8449,address58870,status94673,
59228,name68545,address93800,status54696,
92560,name89806,address86719,status33782,
8880,name51667,address87734,status59476,
34216,name82627,address93432,status70147,
33502,name2470,address82490,status10922,
57060,name91134,address19141,status71627,
57351,name24180,address52305,status25153,
91045,name29092,address6317,status30489,
69275,name93250,address27164,status85193,
78844,name13991,address42905,status18257,
88060,name3387,address33037,status15023,
11906,name86899,address19508,status79589,
19227,name54770,address72848,status45266,
11224,name67720,address49242,status1910,
55008,name81543,address1041,status62799,
32858,name46086,address7575,status66635,
16952,name58049,address98120,status56222,
82976,name25758,address76760,status98767,
71223,name81802,address99176,status44044,
27490,name34117,address87006,status55039,
60686,name21789,address38968,status32332,
43239,name88702,address53097,status91096,
95865,name12077,address81873,status31671,
88452,name19968,address32336,status14391,
73917,name1881,address9081,status96364,
16145,name35263,address90533,status43897,
23657,name11130,address65668,status69880,
86248,name4491,address1199,status198,
74066,name87462,address66137,status46798,
36935,name97101,address94596,status32624,
56877,name71498,address12815,status31726,
97100,name64104,address43661,status24179,
10194,name48655,address28241,status85216,
63031,name97914,address38501,status22260,
35803,name42135,address86458,status11160,
69035,name88826,address61562,status38756,
25730,name54046,address82969,status88977,
84940,name90169,address18378,status85852,
45830,name76731,address38286,status56724,
43457,name71907,address53159,status36160,
14278,name58686,address69866,status76464,
8371,name65821,address67923,status42078,
76707,name79281,address58387,status7520,
49932,name25318,address79876,status21518,
69890,name80825,address95645,status85898,
31801,name48120,address57024,status56177,
54663,name8372,address86385,status14652,
40168,name85285,address16418,status27315,
20859,name49147,address40937,status94511,
10250,name7228,address3763,status65258,
28551,name21246,address22193,status88678,
71057,name13411,address54769,status23894,
54806,name65612,address63208,status85197,
28562,name79324,address3882,status92641,
60150,name81930,address58204,status44284,
9988,name15746,address46913,status67903,
47703,name43993,address53105,status56306,
84063,name91978,address32616,status52172,
59818,name63218,address36346,status15740,
32350,name78117,address516,status14098,
95490,name78314,address3262,status78253,
72637,name66362,address52204,status65346,
59446,name97936,address81076,status7109,
95450,name61774,address3274,status61688,
2748,name90284,address19462,status67117,
9239,name75485,address67095,status5081,
85615,name34752,address88145,status5175,
76694,name52319,address46466,status53365,
67018,name20936,address15267,status15071,
47643,name34374,address87530,status72295,
72395,name59291,address9212,status28174,
75022,name29564,address19967,status36274,
39145,name86989,address97203,status88598,
79687,name87204,address99331,status96476,
61308,name4891,address80138,status85150,
27687,name67151,address26643,status99890,
23129,name41244,address48951,status21394,
36372,name15399,address15620,status68760,
19678,name82744,address78569,status36387,
76930,name21349,address53057,status67414,
98595,name28265,address40953,status20415,
25406,name53363,address67424,status5012,
74939,name63547,address96010,status49273,
70735,name99375,address38016,status46943,
29586,name91244,address72904,status27494,
11800,name75016,address76429,status16931,
19342,name5228,address59659,status87037,
93266,name62783,address69177,status33617,
18319,name1566,address71379,status57718,
94388,name10888,address68962,status61051,
17840,name35061,address75051,status20844,
42093,name89990,address113,status35955,
41222,name6231,address53159,status72378,
76517,name71889,address53366,status86479,
48157,name75773,address10727,status91169,
20929,name18643,address80718,status69287,
29952,name4816,address31796,status14880,
75454,name33414,address99007,status82741,
11408,name92589,address66208,status89626,
64563,name14295,address75672,status90035,
50089,name71265,address19816,status75027,
87921,name32902,address3572,status41376,
14306,name39630,address85651,status58355,
78084,name33859,address21685,status40059,
84715,name30628,address849,status75905,
23984,name6834,address15018,status25318,
16270,name5320,address14046,status51112,
94390,name76071,address11211,status73955,
40656,name15151,address21886,status32117,
90542,name91050,address31001,status3418,
25774,name95299,address36640,status94998,
90253,name22356,address76929,status69681,
32098,name31549,address98494,status2844,
89150,name70416,address85847,status13009,
94302,name61608,address85528,status75257,
6730,name25402,address39197,status84360,
3054,name9444,address55838,status99490,
20434,name80035,address73371,status55361,
6391,name52800,address81477,status71086,
39697,name27146,address50854,status10061,
77660,name86399,address16270,status25781,
3548,name98435,address57435,status26844,
76085,name12308,address71332,status59538,
69859,name76372,address23266,status20644,
65527,name39461,address25820,status33665,
73679,name93107,address58477,status32505,
26577,name81162,address48884,status17024,
74436,name61897,address31832,status57234,
14570,name95054,address31926,status2129,
26110,name37105,address77032,status90186,
30342,name94349,address50676,status52182,
31701,name11737,address37358,status81468,
67776,name70868,address77387,status64116,
15450,name80703,address4419,status68454,
21455,name39780,address19970,status37648,
16858,name46868,address81579,status36838,
36163,name37839,address72233,status57492,
61880,name51196,address32244,status90047,
73414,name54393,address39484,status28906,
78740,name16396,address38838,status23701,
22684,name59351,address11968,status41951,
22376,name14218,address25681,status14860,
68965,name35475,address31458,status70785,
82918,name77264,address18356,status35500,
36696,name32549,address9212,status43009,
51421,name5833,address30354,status48960,
95176,name21915,address73138,status99570,
74548,name34322,address26476,status69009,
35296,name86673,address58478,status90439,
47211,name41402,address64876,status80751,
59112,name43289,address78761,status64888,
17278,name67713,address92421,status50792,
45951,name90677,address98883,status78045,
38979,name45404,address79894,status67215,
61472,name599,address90791,status8593,
70696,name85103,address6886,status65334,
10175,name5223,address76618,status9904,
65880,name87761,address46694,status13139,
54027,name3932,address42475,status32024,
6325,name14699,address55316,status52510,
66507,name32897,address42738,status74763,
93916,name22104,address76020,status26353,
31107,name70802,address50514,status28811,
29990,name56774,address80406,status34374,
63676,name66376,address53661,status16003,
82292,name75765,address62620,status90114,
19552,name34843,address56422,status56190,
33233,name21396,address98994,status44849,
25775,name89852,address62512,status90781,
37955,name71776,address86922,status65700,
15982,name13285,address32741,status5728,
90973,name35442,address41255,status18496,
19124,name76508,address74674,status83199,
32998,name89420,address92142,status38306,
24263,name69646,address25541,status83246,
95129,name6841,address46536,status96100,
24898,name27126,address30576,status46427,
71039,name4111,address92766,status37752,
89138,name26997,address73635,status49643,
40598,name94958,address95483,status79849,
99507,name84633,address94196,status27938,
73901,name3423,address19822,status55455,
5847,name64632,address18586,status51354,
92453,name93623,address79236,status62585,
71935,name79347,address52493,status81160,
46033,name22131,address36881,status47922,
72383,name12022,address94888,status94108,
25462,name22364,address79752,status862,
54398,name10900,address6535,status43807,
29131,name12610,address37630,status28427,
82067,name56684,address50249,status5236,
67994,name38242,address50186,status42371,
85544,name77257,address94158,status35065,
92733,name53762,address53928,status93350,
60187,name75707,address81945,status26533,
23969,name46865,address71665,status11346,
85016,name3264,address71214,status9161,
32165,name53674,address15075,status56509,
62751,name45759,address37301,status19793,
89147,name3535,address26751,status17046,
548,name39209,address74549,status28482,
30630,name56399,address35941,status74121,
15625,name52345,address75257,status74523,
95482,name44418,address13433,status65338,
31781,name56338,address28686,status82773,
62143,name2729,address11457,status46630,
52032,name613,address24194,status58117,
86926,name39025,address12581,status2311,
4724,name18954,address4582,status8471,
72305,name75150,address43885,status19950,
37709,name82755,address62221,status99570,
40615,name9218,address23558,status22473,
92041,name83614,address99658,status94744,
733,name71509,address91357,status95964,
32569,name64369,address76789,status14628,
56629,name31515,address73729,status28617,
40221,name81470,address31430,status23083,
56642,name15891,address26052,status71370,
83499,name88526,address40856,status81374,
75850,name62564,address21883,status21523,
60745,name57848,address26215,status16004,
24322,name52801,address95865,status34514,
10062,name34456,address53330,status50562,
56341,name87875,address59735,status62865,
51652,name66938,address46489,status99860,
15325,name11443,address99599,status64784,
17640,name20462,address51775,status14482,
9608,name1311,address65819,status11181,
1288,name6707,address61960,status2958,
67699,name97216,address18938,status42493,
5155,name44270,address12732,status47282,
99794,name37116,address94220,status58258,
31500,name78993,address95042,status15653,
36454,name17024,address86096,status21076,
65735,name30615,address80005,status28260,
85476,name18276,address96172,status14506,
88362,name89155,address56786,status24490,
51988,name75689,address6789,status25808,
69149,name966,address81879,status82762,
65295,name84795,address93154,status98048,
30458,name26520,address49573,status74449,
61440,name84368,address28461,status5387,
47981,name7836,address72271,status35527,
94180,name27656,address81553,status7231,
50164,name63582,address70536,status29516,
89737,name4109,address60508,status64448,
20063,name77813,address91048,status64253,
97138,name66578,address21822,status81904,
77155,name4903,address58286,status79024,
14166,name31080,address6793,status63804,
14898,name27904,address18990,status48938,
15232,name21454,address11487,status13417,
18422,name50479,address27720,status66838,
71937,name79973,address57344,status31437,
60783,name4819,address14942,status24957,
72375,name75685,address71573,status55733,
27845,name2380,address16974,status68922,
68934,name10247,address56448,status42298,
25612,name54269,address15535,status16987,
55198,name44135,address85150,status33293,
45472,name3083,address14610,status52542,
47418,name9090,address18116,status90540,
64167,name86523,address80322,status40981,
85981,name20057,address17540,status61962,
89011,name72119,address85638,status26242,
17044,name2380,address65638,status58123,
28927,name10282,address5596,status45307,
90168,name34240,address61201,status91556,
42991,name13247,address58813,status71846,
37707,name58809,address69185,status64031,
38802,name76421,address10558,status95229,
27991,name86399,address6608,status98996,
18465,name59021,address37290,status2827,
2580,name86333,address399,status31441,
319,name34570,address82154,status93453,
92257,name38877,address49995,status77715,
41487,name80863,address18546,status78440,
94988,name23242,address29258,status80132,
50580,name44324,address15899,status99772,
58236,name76013,address2616,status99747,
66833,name97806,address27483,status79067,
25116,name28878,address60626,status7455,
92545,name73869,address95191,status36397,
81410,name56961,address9469,status96943,
17632,name30698,address18086,status39845,
22273,name73780,address96657,status26992,
79021,name15817,address80401,status43261,
82866,name64816,address22425,status24940,
47624,name97830,address45012,status36315,
39951,name36087,address2513,status79380,
8116,name66073,address39803,status23921,
26675,name95910,address99686,status4615,
81654,name89364,address45541,status66070,
32827,name44050,address65081,status62123,
80915,name48769,address62532,status40207,
56359,name80876,address32572,status52720,
14965,name16006,address66843,status23850,
21977,name80575,address72850,status31986,
99847,name10498,address85982,status49183,
50132,name3310,address13619,status45909,
82644,name85775,address26101,status80111,
49181,name45080,address2821,status37992,
77163,name8224,address95704,status23463,
74294,name85380,address68997,status82397,
30210,name56819,address85691,status41693,
32953,name57818,address71468,status65277,
80028,name29987,address51053,status42089,
97230,name88999,address57709,status30590,
76216,name54661,address52077,status55643,
26969,name35165,address60152,status37433,
14193,name62295,address86458,status8193,
51604,name77501,address11140,status74573,
95874,name57122,address63361,status23642,
80332,name52183,address6170,status79483,
17072,name74733,address52342,status53593,
28134,name67266,address20761,status69323,
48554,name67822,address15054,status6586,
31515,name8063,address36162,status73970,
59765,name78017,address50433,status85363,
54604,name81196,address53565,status98218,
5524,name55240,address56116,status28364,
98023,name67332,address86962,status29191,
32917,name64223,address59812,status91252,
41705,name19348,address82249,status9140,
4164,name34150,address51627,status51161,
4,name89518,address20736,status24116,
75669,name66443,address92034,status70568,
39004,name32932,address4528,status35075,
6678,name96670,address36159,status10896,
98108,name82039,address65037,status62808,
31080,name36674,address23478,status86774,
26929,name90175,address55839,status60374,
88278,name72848,address44361,status93930,
41968,name72127,address3176,status16764,
65683,name71783,address75010,status86710,
98392,name97720,address49989,status91982,
95082,name27463,address42725,status62056,
55452,name27174,address49771,status72981,
37607,name66703,address6940,status70070,
73152,name79321,address49284,status16574,
79411,name27469,address61600,status38101,
85406,name92403,address23590,status33049,
29099,name49701,address63281,status27870,
59237,name18092,address21014,status81804,
97194,name21850,address87532,status89303,
21622,name43072,address68554,status50792,
8867,name2480,address1979,status99467,
25371,name34771,address10475,status11087,
37703,name58642,address59786,status76042,
36031,name94944,address73135,status93993,
46977,name92583,address42201,status66706,
96988,name89166,address73041,status30648,
53228,name92004,address15499,status18746,
28064,name23789,address27180,status91225,
98006,name76966,address98597,status29715,
94793,name34773,address25437,status48833,
25857,name30354,address91277,status32649,
98217,name53324,address27172,status52577,
55037,name60761,address12971,status44513,
50274,name15518,address33667,status47043,
47567,name38391,address84490,status29594,
68041,name33988,address17949,status99404,
44653,name28593,address81559,status95022,
59168,name87960,address29882,status7839,
89972,name20321,address79983,status67027,
49629,name13787,address40646,status3551,
20379,name3575,address32300,status13528,
10960,name78544,address21793,status16697,
11879,name18445,address72011,status92821,
54299,name99106,address29975,status89003,
88710,name2422,address27758,status40888,
24935,name22400,address5552,status19590,
80910,name77866,address40848,status51649,
46503,name36536,address54412,status62218,
35328,name17570,address41255,status22597,
79321,name31228,address77700,status78605,
5703,name759,address61057,status36552,
93701,name36960,address77806,status91029,
42968,name1382,address74633,status71009,
38814,name98137,address67511,status16377,
46578,name70350,address89696,status43065,
92734,name51679,address77576,status85475,
92861,name7887,address75430,status41580,
28523,name82283,address14403,status38992,
79340,name29196,address40496,status54501,
29590,name25273,address95908,status99821,
91389,name33258,address64785,status26086,
91161,name76199,address73986,status57852,
50997,name10926,address71219,status1789,
89910,name89108,address87501,status11117,
39910,name55042,address79740,status79504,
23388,name47937,address95119,status70501,
20426,name97265,address35340,status93874,
7235,name26834,address16205,status96825,
91047,name51622,address64027,status75530,
97166,name23397,address80435,status59306,
15376,name62237,address61683,status36547,
68250,name82319,address32652,status23886,
92641,name23007,address7574,status23999,
42818,name35390,address68432,status1012,
52681,name67657,address51601,status40446,
31856,name64030,address52892,status3082,
25599,name82203,address35539,status14699,
90546,name66293,address40995,status48934,
29656,name36946,address9885,status11642,
92803,name25572,address26954,status69165,
76098,name6242,address44552,status90354,
79012,name12181,address91999,status82297,
61114,name44583,address8125,status91381,
57226,name73691,address91515,status83992,
81157,name5955,address8843,status72599,
26341,name96911,address33501,status87529,
53445,name68351,address41358,status6510,
13277,name49242,address51949,status89773,
43352,name12855,address48715,status30901,
61491,name3160,address2719,status92357,
57845,name68791,address97299,status96455,
49926,name26233,address59086,status22903,
90541,name49695,address59135,status32929,
12457,name88251,address15490,status1736,
61868,name15039,address85011,status92259,
17295,name33521,address3660,status45315,
21814,name15482,address81820,status34831,
11650,name75742,address44103,status96976,
74988,name5415,address76628,status68776,
75397,name90234,address82071,status7965,
20455,name18187,address31738,status42228,
7286,name43755,address86250,status99705,
19321,name8575,address35005,status36922,
25072,name59245,address5403,status54067,
11857,name47312,address57808,status78757,
55202,name1034,address39020,status87487,
89909,name95737,address85588,status29822,
53691,name84930,address34953,status74672,
49222,name84778,address77298,status67029,
10336,name70692,address22057,status78334,
6305,name19876,address74432,status84792,
39313,name23442,address9070,status57986,
59387,name45467,address62873,status61305,
58377,name45441,address50529,status73525,
48738,name50482,address35879,status14156,
80125,name24502,address65017,status88724,
42592,name27937,address8859,status38310,
61241,name17577,address7379,status36030,
19129,name81714,address30384,status75967,
1992,name31109,address91416,status97075,
29321,name73919,address17645,status98384,
22571,name25829,address59195,status90518,
52648,name75062,address10273,status95797,
25726,name48953,address3962,status4460,
80775,name2292,address7335,status57932,
64856,name53470,address57979,status72859,
47443,name30765,address99394,status74260,
13864,name39017,address27470,status40171,
28879,name63650,address54175,status74350,
86331,name99356,address27502,status62568,
51099,name78344,address24631,status73247,
24178,name65359,address13089,status17917,
92167,name14604,address13643,status80110,
7560,name87573,address17017,status74948,
16664,name70472,address59259,status64230,
75138,name17475,address91950,status45793,
16902,name515,address56312,status76493,
17194,name58606,address46188,status98351,
2989,name23836,address69453,status66958,
82812,name51042,address99722,status76080,
24030,name5084,address11784,status79889,
21546,name54199,address6845,status67104,
68952,name3928,address71544,status54261,
44693,name56364,address23647,status1746,
41264,name16589,address29744,status70422,
80209,name29614,address98632,status96824,
31754,name86180,address90434,status1318,
72197,name56880,address38968,status20313,
90364,name92109,address18565,status54548,
27720,name37555,address46315,status32954,
51153,name73189,address34639,status45034,
77221,name73117,address81890,status38968,
20804,name33874,address50075,status36329,
76791,name963,address92480,status54666,
86432,name79907,address31556,status54701,
72493,name55713,address3402,status52289,
50695,name65618,address88231,status71980,
78215,name94173,address30534,status39368,
46051,name99301,address2904,status94870,
79945,name50172,address52870,status13253,
64612,name62750,address37530,status2495,
33024,name87512,address32056,status21014,
13741,name7862,address78359,status36376,
30598,name90469,address70554,status45921,
31935,name14259,address97676,status63465,
92618,name83090,address32093,status190,
47174,name95356,address2291,status54412,
9606,name43153,address77967,status82361,
67673,name41147,address31134,status80078,
29754,name16146,address1720,status69103,
70390,name1244,address1048,status73291,
31478,name12908,address63416,status18734,
13800,name51083,address87689,status98196,
46638,name26932,address92876,status80633,
74467,name91417,address5680,status8588,
44293,name51716,address1608,status78306,
29220,name91096,address63368,status30534,
22277,name28053,address27100,status38382,
50387,name97082,address67333,status48169,
3203,name24260,address50609,status18420,
58146,name26165,address57942,status12972,
22685,name83440,address88939,status42589,
31309,name13089,address72098,status79545,
63485,name2617,address78150,status65861,
34617,name24183,address75693,status6157,
65045,name11843,address9466,status61240,
35383,name5011,address53266,status61270,
99650,name97168,address18328,status93493,
16703,name71635,address59143,status33395,
34698,name6921,address72972,status43886,
45367,name97974,address57278,status13239,
21728,name38070,address25659,status35206,
91628,name50494,address91200,status45670,
33565,name59584,address69028,status72305,
41653,name67277,address17618,status22,
15046,name6997,address161,status99542,
1653,name64523,address31825,status93807,
44074,name12708,address75492,status31248,
35959,name80254,address40407,status29579,
10786,name8028,address88476,status60488,
24721,name67183,address64629,status22198,
73073,name28529,address74863,status93084,
44003,name69451,address44953,status39278,
3268,name51895,address16799,status33275,
83287,name35615,address95911,status40515,
61361,name57028,address64071,status30726,
71776,name26523,address15521,status75544,
80665,name51602,address62173,status73744,
55261,name72144,address56065,status47904,
41882,name12623,address61759,status42708,
89681,name77083,address78977,status32592,
30824,name61640,address58937,status35957,
36766,name55060,address89618,status45070,
96810,name54198,address55142,status52147,
85585,name84738,address32407,status54681,
55442,name4802,address52802,status55267,
73912,name55112,address55825,status37726,
31864,name51836,address46141,status97475,
85421,name97523,address57341,status11295,
7438,name9856,address67695,status6576,
31433,name95940,address18562,status23525,
75390,name63746,address65822,status5224,
57691,name90861,address88017,status63992,
61551,name1954,address4982,status29262,
25196,name64914,address44100,status75233,
49406,name70552,address98320,status11141,
78883,name44457,address61472,status66447,
10406,name97353,address7214,status73139,
13209,name27669,address1326,status41434,
4942,name16890,address12832,status59185,
67742,name77434,address46545,status52264,
34964,name60396,address7252,status80436,
36035,name76915,address70792,status97717,
76950,name42275,address51931,status89168,
77766,name69997,address75978,status67461,
63429,name29000,address58308,status58604,
38174,name20268,address21489,status65312,
31792,name98653,address85737,status70456,
55463,name54568,address46736,status62491,
53592,name36280,address65953,status13758,
17107,name75063,address47569,status16188,
89961,name40489,address42536,status95214,
61271,name29142,address3613,status59064,
55923,name20902,address48940,status71488,
41330,name6660,address19095,status83450,
71827,name42757,address37623,status19359,
52108,name15714,address989,status51037,
23183,name10304,address87113,status79239,
43928,name79953,address24774,status22572,
46230,name75540,address88832,status24773,
1843,name66487,address33251,status95752,
58082,name45468,address83441,status74010,
93796,name87322,address51711,status99681,
81047,name63706,address55246,status70744,
85564,name32514,address76129,status36283,
75587,name71791,address95359,status31586,
20565,name66523,address99303,status69643,
57598,name18398,address35243,status7184,
96629,name16048,address79883,status23991,
69129,name75020,address70734,status79336,
21993,name70257,address85663,status24665,
50768,name26466,address93826,status44870,
75916,name74413,address76210,status7036,
11082,name94697,address35224,status84788,
27071,name50104,address88618,status76413,
13173,name63500,address88253,status75986,
61648,name94918,address40200,status87051,
28252,name61465,address51544,status23567,
75349,name56973,address52425,status16838,
50546,name56288,address26248,status58861,
88783,name91623,address12002,status47907,
28182,name70514,address53383,status32000,
13098,name99053,address49729,status91462,
88623,name78274,address33035,status24015,
54492,name12272,address24517,status93423,
75559,name3746,address77233,status23100,
84883,name89971,address43212,status27826,
62040,name74387,address98737,status61435,
8979,name52646,address19059,status88445,
93934,name4033,address59274,status97801,
67069,name81697,address49545,status91361,
86440,name54795,address40227,status91095,
62390,name45452,address65847,status67258,
78176,name83156,address99985,status54183,
87471,name50894,address59587,status12685,
81175,name98199,address58850,status88789,
39698,name12945,address12434,status18880,
30777,name42999,address40497,status50093,
53342,name40651,address81470,status8887,
22025,name85803,address25028,status63802,
61709,name71459,address36614,status3830,
34694,name32571,address46441,status81036,
55058,name1841,address87128,status43333,
29385,name5602,address46840,status91922,
17978,name29857,address99625,status61326,
48611,name60298,address40246,status89472,
8684,name51568,address12089,status77533,
86913,name2034,address15246,status83306,
41419,name82061,address8082,status7423,
98314,name96203,address44855,status20774,
58576,name5753,address37447,status30787,
33852,name23094,address78771,status75182,
12466,name34247,address50551,status74363,
54215,name24427,address16059,status95711,
52604,name10952,address73435,status19621,
63333,name25973,address69610,status50402,
95407,name72046,address35801,status24381,
91719,name19504,address1051,status17757,
81609,name60451,address62187,status64069,
86775,name48388,address83148,status9422,
42438,name41806,address37355,status73983,
42675,name31653,address7874,status72875,
5874,name81375,address88822,status47144,
27430,name10574,address49951,status2503,
36813,name48174,address64424,status89493,
69651,name16200,address57708,status2093,
29927,name71009,address9633,status91159,
98890,name21666,address98321,status12481,
74755,name21540,address994,status29049,
98576,name69208,address72343,status89860,
71576,name29936,address97648,status15710,
77691,name46061,address41901,status4270,
24394,name42758,address95344,status73221,
90419,name9138,address29663,status53652,
57557,name86707,address30601,status45095,
72114,name20287,address49248,status21217,
75522,name43340,address59012,status14773,
59204,name28343,address91169,status29726,
33936,name93488,address63919,status64316,
15623,name8326,address42103,status8779,
9836,name85963,address49205,status47330,
83340,name23939,address91096,status76773,
74840,name74223,address23399,status34664,
71156,name16848,address93310,status19264,
11943,name33178,address30518,status48167,
92343,name73410,address90732,status39615,
45684,name28789,address2997,status25391,
85729,name33586,address68949,status5743,
84059,name24991,address14977,status4239,
26298,name54710,address12596,status73159,
75711,name24846,address2930,status14409,
8430,name32084,address89910,status80290,
85338,name51172,address17887,status4331,
38494,name47780,address94152,status17295,
57896,name81053,address3094,status82740,
26032,name19223,address31018,status47560,
64582,name31953,address55830,status92586,
56298,name441,address46060,status77553,
84533,name25998,address85810,status72349,
75797,name30767,address34226,status79352,
41621,name98719,address25070,status40424,
5563,name17048,address18033,status14293,
83818,name43657,address74400,status67345,
2856,name2766,address25231,status96169,
92698,name39594,address54480,status89479,
11916,name81604,address4070,status13088,
20141,name75035,address18391,status98337,
57046,name19942,address34816,status43761,
13995,name46765,address57219,status62754,
87678,name26204,address66074,status77953,
96653,name9649,address88633,status80300,
66539,name98599,address10502,status3067,
1697,name30193,address94010,status71170,
30537,name70724,address88328,status10507,
79369,name78278,address2952,status91382,
39022,name6404,address21151,status93728,
87777,name24835,address26893,status43329,
5704,name52750,address55090,status99279,
74203,name29198,address1661,status7937,
50945,name67320,address11571,status54574,
71336,name20159,address37113,status28659,
32221,name35819,address7070,status18803,
18253,name49314,address56903,status56344,
14841,name99714,address14616,status50520,
39023,name76048,address67260,status34868,
21259,name80779,address25682,status37946,
49226,name55290,address37108,status98346,
24198,name6916,address32516,status35733,
19603,name79774,address32886,status96577,
26260,name72350,address72948,status77833,
90523,name35439,address41714,status66753,
93052,name89661,address4271,status31704,
54540,name20016,address89764,status94998,
59099,name70294,address39724,status37637,
46667,name35929,address21840,status31980,
52652,name59471,address19790,status693,
85398,name21200,address36997,status1232,
19458,name31971,address4224,status97425,
52454,name80977,address35709,status84469,
18843,name25464,address64834,status53547,
52582,name58776,address96428,status85100,
54804,name33494,address47347,status83220,
68111,name7590,address9162,status9801,
61407,name67556,address35507,status61638,
3099,name72220,address49573,status50811,
63740,name91765,address14287,status20258,
28492,name60763,address17271,status99993,
81534,name63687,address61467,status9025,
94583,name54862,address84473,status26898,
68617,name81091,address13578,status75289,
7521,name98601,address80361,status16687,
39287,name50393,address20401,status76055,
11458,name97517,address20132,status30611,
69070,name48967,address47528,status93507,
3205,name17184,address63147,status2300,
13930,name40721,address69608,status34497,
16070,name46967,address27106,status92385,
30297,name13799,address23949,status7980,
93938,name32654,address89004,status42995,
95354,name87331,address56916,status95835,
55114,name26028,address91280,status30078,
79965,name39466,address78398,status79678,
63903,name91938,address74518,status62534,
10437,name99240,address47467,status94496,
42359,name68074,address71338,status42348,
87624,name78710,address72992,status54116,
50534,name97545,address94456,status52137,
22733,name42550,address74689,status74024,
88854,name84719,address63085,status14287,
24396,name80434,address39478,status21383,
49599,name22291,address20700,status15533,
58769,name11362,address51306,status67952,
23982,name87065,address49654,status77321,
51417,name453,address26534,status7090,
76866,name84590,address40240,status74309,
95892,name20932,address68506,status68818,
65674,name43048,address63649,status76572,
96737,name21780,address75253,status6480,
9032,name36584,address1120,status21859,
2996,name22130,address11879,status49736,
45072,name51353,address7241,status62219,
74514,name2310,address95685,status27276,
17641,name59344,address84185,status25435,
27250,name82050,address82309,status24748,
83914,name81419,address1869,status97975,
98974,name37410,address77533,status82768,
40382,name79348,address58663,status61150,
61872,name64108,address90376,status21465,
40928,name76669,address93736,status97893,
21493,name44911,address7520,status20518,
10719,name52995,address10294,status84894,
11628,name85477,address23460,status8522,
63547,name26765,address68215,status73590,
37928,name4978,address45107,status57432,
84901,name64492,address92820,status53264,
85801,name23268,address73903,status78714,
4962,name74906,address14135,status46828,
26195,name67131,address81106,status9000,
87325,name98764,address53732,status20487,
54528,name7613,address21217,status991,
66274,name16515,address49483,status58658,
50519,name52828,address46366,status10625,
98372,name72972,address32718,status56517,
12462,name17762,address74652,status74011,
25348,name24089,address23988,status38251,
64358,name20154,address14023,status63305,
22224,name30559,address6240,status85892,
34855,name17490,address1604,status53085,
40830,name62932,address75563,status19410,
48869,name71962,address93782,status50007,
79983,name2418,address67276,status92678,
43359,name25379,address72917,status15597,
38670,name722,address90866,status2758,
40188,name53825,address90838,status15621,
18545,name66482,address85541,status50634,
40654,name39433,address38536,status48630,
16596,name27599,address19978,status31674,
87088,name56595,address78163,status29514,
34562,name13355,address13470,status59825,
89609,name93272,address16920,status62751,
44206,name59719,address63736,status32669,
9801,name31220,address84885,status35104,
23507,name42569,address45385,status57116,
46665,name17637,address56224,status96400,
89145,name64503,address64860,status47455,
12105,name82857,address18559,status62673,
26,name81688,address26506,status83074,
26372,name71898,address18066,status4565,
64284,name27002,address99858,status7585,
503,name87256,address80799,status20491,
58217,name68638,address86045,status64012,
2505,name75872,address71662,status29249,
99441,name79957,address7877,status52462,
44162,name56780,address37689,status2575,
95396,name7373,address2741,status50333,
69322,name3534,address3436,status55418,
62132,name9806,address78729,status70489,
35470,name89490,address74405,status21517,
46038,name30105,address33906,status98316,
45627,name35741,address31860,status46751,
54337,name79497,address55343,status48297,
44512,name39762,address51516,status42673,
55180,name62611,address75605,status82254,
89904,name11081,address29967,status17903,
81652,name423,address63144,status50628,
77911,name99766,address3980,status69043,
56174,name72927,address7995,status94526,
83787,name57990,address12456,status99753,
38700,name10819,address27633,status69865,
41516,name6444,address14539,status18103,
8413,name63631,address94794,status45721,
29758,name80866,address90920,status76223,
74873,name74097,address34774,status26504,
